,Unnamed: 0,created_at,tweet_id,receiver_name,receiver_id,tweet_text,screen_name,name,account_creation_date,urls,preprocess_tweet,Positive,Negative,Compound,Sentiment,label
77,77,2022-04-25 17:02:21+00:00,1518636544214581249,,,"if you're dealing with #floods, we've got info to help manage. #mnwx #crookston ",UMNExt,U of MN Extension,Wed Aug 26 16:36:25 +0000 2009,"[{'url': 'https://t.co/TdtqpAVsms', 'expanded_url': 'https://extension.umn.edu/disaster-preparation-and-recovery/flooding', 'display_url': 'extension.umn.edu/disaster-prepa…', 'indices': [80, 103]}]",dealing #floods got info help manage #mnwx #crookston,0.278,0.0,0.4019,Positive,1
78,78,2022-04-25 17:02:18+00:00,1518636530939662337,NLMB_Cole,1511280510,@nlmb_cole tunnels and subways are definitely not immune to surface weather conditions lmao ,WoryCalloch,Coryrama Senju,Wed Jul 17 00:26:42 +0000 2019,"[{'url': 'https://t.co/ePSuvgDUMQ', 'expanded_url': 'https://www.theguardian.com/weather/video/2021/sep/02/hurricane-ida-flash-floods-cause-chaos-in-new-york-video', 'display_url': 'theguardian.com/weather/video/…', 'indices': [92, 115]}]",tunnels subways definitely not immune surface weather conditions lmao,0.456,0.13,0.6919,Positive,1
79,79,2022-04-25 17:02:14+00:00,1518636512526671873,,,"housing crisis propels high death toll in south africa floods | 

#environment ",Science_Spies,Science Spies,Wed Sep 16 07:28:00 +0000 2015,"[{'url': 'https://t.co/WEjpTRDkIC', 'expanded_url': 'https://sciencespies.com/environment/housing-crisis-propels-high-death-toll-in-south-africa-floods/', 'display_url': 'sciencespies.com/environment/ho…', 'indices': [64, 87]}]",housing crisis propels high death toll south africa floods #environment,0.0,0.5,-0.8402,Negative,0
80,80,2022-04-25 17:02:13+00:00,1518636511259996162,,,the ethekwini municipality says it is working around the clock to fix damaged water and sanitation infrastructure d… ,HeraldNMB,HeraldLIVE,Fri Mar 06 13:12:27 +0000 2009,"[{'url': 'https://t.co/NRycXqGBLE', 'expanded_url': 'https://twitter.com/i/web/status/1518636511259996162', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",ethekwini municipality says working around clock fix damaged water sanitation infrastructure,0.0,0.225,-0.4404,Negative,0
81,81,2022-04-25 17:02:10+00:00,1518636499167858688,,,"rt @_bonga: kzn revised the cost of the floods from r950bn to r17bn? 

😂😂😂😂😂😂😂😂😂😂😂",AzadNcalane,Phakamani,Thu Jul 12 13:24:58 +0000 2012,[],kzn revised cost floods r bn r bn,0.0,0.0,0.0,Negative,0
82,82,2022-04-25 17:02:06+00:00,1518636481937494016,,,rt @notsoaidil: kl is facing floods again. people are trapped in their offices. their vehicles are drowning. they are worried if they’ll ge…,asrajbhullar,💫,Thu Mar 28 14:05:16 +0000 2013,[],kl facing floods people trapped offices vehicles drowning worried ge,0.0,0.412,-0.6808,Negative,0
83,83,2022-04-25 17:01:53+00:00,1518636426656575489,,,"rt @notsoaidil: chulalongkorn park in bangkok, thailand keeps the city safe from floods. it can hold one million gallons of water during se…",HakitaInsuy,atikah,Sat Jan 28 09:53:21 +0000 2012,[],chulalongkorn park bangkok thailand keeps city safe floods hold one million gallons water se,0.182,0.0,0.4404,Positive,1
84,84,2022-04-25 17:01:51+00:00,1518636417425027077,SenorDann,8.70E+17,@senordann @elizaorlins @elonmusk @johnnacrider1 @stats_feed as a floridian i can tell you one thing. if nothing el… ,thndrbird_aust,aust,Fri Aug 27 22:06:19 +0000 2021,"[{'url': 'https://t.co/pSOBmFgvbO', 'expanded_url': 'https://twitter.com/i/web/status/1518636417425027077', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",floridian tell one thing nothing el,0.0,0.0,0.0,Negative,0
85,85,2022-04-25 17:01:37+00:00,1518636360109895687,,,"rt @_bonga: kzn revised the cost of the floods from r950bn to r17bn? 

😂😂😂😂😂😂😂😂😂😂😂",nina_sofe,Sinazo,Sat May 19 02:15:56 +0000 2018,[],kzn revised cost floods r bn r bn,0.0,0.0,0.0,Negative,0
86,86,2022-04-25 17:01:37+00:00,1518636359216340992,,,rt @notsoaidil: kl is facing floods again. people are trapped in their offices. their vehicles are drowning. they are worried if they’ll ge…,IzzSyazz,🥑,Sun Dec 11 18:24:22 +0000 2011,[],kl facing floods people trapped offices vehicles drowning worried ge,0.0,0.412,-0.6808,Negative,0
87,87,2022-04-25 17:01:36+00:00,1518636356402302977,,,"rt @notsoaidil: chulalongkorn park in bangkok, thailand keeps the city safe from floods. it can hold one million gallons of water during se…",sofyardirahmat,Sofyardi Rahmat,Wed Mar 30 15:24:58 +0000 2011,[],chulalongkorn park bangkok thailand keeps city safe floods hold one million gallons water se,0.182,0.0,0.4404,Positive,1
88,88,2022-04-25 17:01:30+00:00,1518636330317750275,,,floods create health risks: what to look out for and how to avoid them ,MyZAcoza,MyZA Coza,Tue Dec 15 10:19:31 +0000 2009,"[{'url': 'https://t.co/NbLXFIUKk8', 'expanded_url': 'https://free-mail.co.za/floods-create-health-risks-what-to-look-out-for-and-how-to-avoid-them/', 'display_url': 'free-mail.co.za/floods-create-…', 'indices': [71, 94]}]",floods create health risks look avoid,0.223,0.457,-0.296,Negative,0
89,89,2022-04-25 17:01:28+00:00,1518636319026692096,,,"residents of lindelani informal settlement in ntuzuma, durban, watched helplessly as their homes were swept away an… ",News24,News24,Thu May 08 07:45:58 +0000 2008,"[{'url': 'https://t.co/ec6a4G7H7u', 'expanded_url': 'https://twitter.com/i/web/status/1518636319026692096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",residents lindelani informal settlement ntuzuma durban watched helplessly homes swept away,0.0,0.194,-0.34,Negative,0
90,90,2022-04-25 17:01:22+00:00,1518636294565470209,,,"rt @_globalcrisis_: synchronization of cataclysms | #fires #tornado #snowfall #floods #landslides 

today, it is necessary to urgently cons…",NilsLebson,Nils Lebson,Fri Aug 27 14:07:13 +0000 2021,[],synchronization cataclysms #fires #tornado #snowfall #floods #landslides today necessary urgently cons,0.0,0.0,0.0,Negative,0
91,91,2022-04-25 17:01:18+00:00,1518636279206129664,,,rt @notsoaidil: kl is facing floods again. people are trapped in their offices. their vehicles are drowning. they are worried if they’ll ge…,nurfazlinamohdn,paj 🍗,Tue Mar 12 08:16:53 +0000 2013,[],kl facing floods people trapped offices vehicles drowning worried ge,0.0,0.412,-0.6808,Negative,0
92,92,2022-04-25 17:01:18+00:00,1518636277175889920,,,"only flood insurance will cover the damage from floods. speak with your insurance agent to learn more.  
#floodsafety",SustainBmore,Baltimore Office of Sustainability,Tue Apr 12 23:23:41 +0000 2011,"[{'url': 'https://t.co/5CiNuOuI1x', 'expanded_url': 'https://www.floodsmart.gov/flood-insurance', 'display_url': 'floodsmart.gov/flood-insurance', 'indices': [103, 126]}]",flood insurance cover damage floods speak insurance agent learn #floodsafety,0.0,0.262,-0.4939,Negative,0
93,93,2022-04-25 17:01:15+00:00,1518636266006659072,Sarasamu18,1.31E+18,@sarasamu18 my oil floods pl every week,johan__libert,pedri'$ friend,Fri Aug 27 15:30:26 +0000 2021,[],oil floods pl every week,0.0,0.0,0.0,Negative,0
94,94,2022-04-25 17:01:12+00:00,1518636251997429762,,,"rt @_globalcrisis_: synchronization of cataclysms | #fires #tornado #snowfall #floods #landslides 

today, it is necessary to urgently cons…",Vladimir_klep,Vladimir,Tue Sep 28 09:34:09 +0000 2021,[],synchronization cataclysms #fires #tornado #snowfall #floods #landslides today necessary urgently cons,0.0,0.0,0.0,Negative,0
95,95,2022-04-25 17:01:10+00:00,1518636245684916225,,,rt @notsoaidil: kl is facing floods again. people are trapped in their offices. their vehicles are drowning. they are worried if they’ll ge…,dnz133n,•,Fri Jan 24 05:21:07 +0000 2020,[],kl facing floods people trapped offices vehicles drowning worried ge,0.0,0.412,-0.6808,Negative,0
96,96,2022-04-25 17:01:03+00:00,1518636216585191424,,,"rt @notsoaidil: chulalongkorn park in bangkok, thailand keeps the city safe from floods. it can hold one million gallons of water during se…",niasandovval,nia,Sun Oct 14 05:42:05 +0000 2012,[],chulalongkorn park bangkok thailand keeps city safe floods hold one million gallons water se,0.182,0.0,0.4404,Positive,1
97,97,2022-04-25 17:01:00+00:00,1518636202726871040,,,"it makes us unique'
",myldn,My London,Tue Oct 23 09:54:40 +0000 2018,"[{'url': 'https://t.co/2s7wLP3wOQ', 'expanded_url': 'https://www.mylondon.news/news/south-london-news/popular-twickenham-pub-floods-much-23762885', 'display_url': 'mylondon.news/news/south-lon…', 'indices': [21, 44]}]",makes us unique,0.0,0.0,0.0,Negative,0
98,98,2022-04-25 17:00:53+00:00,1518636173337452544,Madhulikarthik,1.51E+18,@tkobusiingye @riseupmovt to prevent further floods &amp; draughts &amp; to increase the organic content to minimum 3% plea… ,Madhulikarthik,Madhulikarthik 🍃💚🍃,Thu Apr 07 14:40:34 +0000 2022,"[{'url': 'https://t.co/hTPynZUsHZ', 'expanded_url': 'https://twitter.com/i/web/status/1518636173337452544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}]",prevent fuher floods amp draughts amp increase organic content minimum plea,0.274,0.0,0.34,Positive,1
99,99,2022-04-25 17:00:43+00:00,1518636134426984449,,,"rt @_bonga: kzn revised the cost of the floods from r950bn to r17bn? 

😂😂😂😂😂😂😂😂😂😂😂",Mafola_,Liqhayiya,Thu Apr 09 17:14:29 +0000 2015,[],kzn revised cost floods r bn r bn,0.0,0.0,0.0,Negative,0
100,100,2022-04-25 17:28:49+00:00,1518643204874285057,mlmhades,1.31E+18,@mlmhades is a cyberbully and homophobic and transphobic plz block thanks ,lukewarmpotatos,#1 Izzy Hands Fan // OFMD SPOILERS,Sun Sep 01 01:07:34 +0000 2019,[],cyberbully homophobic transphobic plz block thanks,0.416,0.287,0.0772,Positive,1
101,101,2022-04-25 17:28:48+00:00,1518643199132192769,DeSantisFan2024,1.43E+18,"@desantisfan2024 yes, i just want for the media to not cyberbully him once he comes back. ☹️",Zaytroven,Zay 🧔🏻✝️🤌🏼🍀,Tue Dec 13 13:59:41 +0000 2016,[],yes want media not cyberbully comes back,0.444,0.0,0.4588,Positive,1
102,102,2022-04-25 17:27:58+00:00,1518642991853834240,,,rt @ithayla: imagine a world where you can personally cyberbully the most insecure person on the planet and he also owns the platform. if n…,amalgamary,Mary Olivia 🦖,Sat Dec 25 01:59:33 +0000 2010,[],imagine world personally cyberbully insecure person planet also owns platform n,0.0,0.237,-0.4215,Negative,0
103,103,2022-04-25 17:25:00+00:00,1518642242788872193,,,rt @ithayla: imagine a world where you can personally cyberbully the most insecure person on the planet and he also owns the platform. if n…,crazeemunky,Alfred Loh 🏴,Thu Nov 27 12:41:07 +0000 2008,[],imagine world personally cyberbully insecure person planet also owns platform n,0.0,0.237,-0.4215,Negative,0
104,104,2022-04-25 17:23:20+00:00,1518641823853338624,ithayla,63384057,imagine a world where you can personally cyberbully the most insecure person on the planet and he also owns the pla… ,ithayla,Calvin Wong Tze Loon 黃子倫 🇲🇾,Thu Aug 06 05:36:46 +0000 2009,"[{'url': 'https://t.co/sEe7nyoVQh', 'expanded_url': 'https://twitter.com/i/web/status/1518641823853338624', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",imagine world personally cyberbully insecure person planet also owns pla,0.0,0.237,-0.4215,Negative,0
105,105,2022-04-25 17:19:37+00:00,1518640888670470144,,,rt @oldrowviral: the squad getting ready to cyberbully tf out of blue check twitter ,mell0nballer,Mell🍈nBaller,Fri Aug 14 22:53:40 +0000 2020,[],squad getting ready cyberbully tf blue check twitter,0.263,0.0,0.3612,Positive,1
106,106,2022-04-25 17:19:36+00:00,1518640883180007424,Notaretardedlib,1.52E+18,"@notaretardedlib @timrunshismouth lol you're not allowed to say the r word on twitter yet, i just watched your comm… ",trav202311,trav2023,Tue Apr 19 18:17:56 +0000 2022,"[{'url': 'https://t.co/4FD2U5NzFx', 'expanded_url': 'https://twitter.com/i/web/status/1518640883180007424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",lol not allowed say r word twitter yet watched comm,0.259,0.0,0.4215,Positive,1
107,107,2022-04-25 17:17:31+00:00,1518640360259563520,,,"rt @antirivetva: you should absolutely cyberbully war criminals. i don't care who condemns you for not being ""polite"", you should absolutel…",shadowthief19,J'Kai,Sun Oct 16 22:30:16 +0000 2016,[],absolutely cyberbully war criminals care condemns not polite absolutel,0.163,0.583,-0.8497,Negative,0
108,108,2022-04-25 17:16:23+00:00,1518640076472823811,,,rt @oldrowviral: the squad getting ready to cyberbully tf out of blue check twitter ,TheAndrewMeyer3,Andrew Meyer 🎯,Mon Apr 12 09:00:09 +0000 2021,[],squad getting ready cyberbully tf blue check twitter,0.263,0.0,0.3612,Positive,1
109,109,2022-04-25 17:14:06+00:00,1518639499030507521,,,"rt @adigaskell: anyone can be a cyberbully, not just people who are unhinged  via @umich",managementindex,Janet Smith FBPE,Fri Jun 26 11:31:11 +0000 2009,"[{'url': 'https://t.co/7RBqyLH0jD', 'expanded_url': 'https://buff.ly/3ELGLmH', 'display_url': 'buff.ly/3ELGLmH', 'indices': [77, 100]}]",anyone cyberbully not people unhinged via,0.0,0.0,0.0,Negative,0
110,110,2022-04-25 17:11:56+00:00,1518638956405043203,Foone,13502732,@foone oh wow. can you cyberbully google into releasing pebbleos next,leo60228,leo60228,Mon Dec 31 23:27:45 +0000 2018,[],oh wow cyberbully google releasing pebbleos next,0.388,0.0,0.5859,Positive,1
111,111,2022-04-25 17:09:30+00:00,1518638343789162497,ComfortablySmug,17060573,@comfortablysmug @nonpromqueen it's the duty of every decent person to cyberbully the crap out of them.,Joey_480BCE,Joey,Thu Apr 14 09:27:15 +0000 2022,[],duty every decent person cyberbully crap,0.0,0.342,-0.3818,Negative,0
112,112,2022-04-25 17:08:31+00:00,1518638095436025860,,,"the only nice thing i can think of about this whole ""elon buying twitter thing"" is that maybe i'll be allowed to cy… ",BoyTimeYT,Boy Time,Fri Dec 17 04:27:18 +0000 2021,"[{'url': 'https://t.co/fOKWLhHQU2', 'expanded_url': 'https://twitter.com/i/web/status/1518638095436025860', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",nice thing think whole elon buying twitter thing maybe allowed cy,0.219,0.0,0.4215,Positive,1
113,113,2022-04-25 17:01:57+00:00,1518636442351996928,pedoqpop,921388628,@pedoqpop mcm tgh kutuk islam tu doq. senang je nak viral ni astu cyberbully ramai2. mintak mbe dia dm nama semua,Powerbtmversat1,Powerbtmversatile,Sat Nov 20 06:14:09 +0000 2021,[],mcm tgh kutuk islam tu doq senang je nak viral ni astu cyberbully ramai mintak mbe dia dm nama semua,0.0,0.0,0.0,Negative,0
114,114,2022-04-25 16:58:11+00:00,1518635495101800448,,,rt @symfloraphilia: brian molko is a cyberbully: exposed thread (1/1845),nancyboyoff,Brian Molko,Mon Apr 25 15:01:30 +0000 2022,[],brian molko cyberbully exposed thread,0.0,0.245,-0.0772,Negative,0
115,115,2022-04-25 16:57:55+00:00,1518635429070786560,,,[…] the study shows a different picture—psychological factors such as aggressive tendencies are stronger predictors… ,HatingHatred,Stray | Anti-Harassment Manifesto,Tue Oct 13 05:20:19 +0000 2020,"[{'url': 'https://t.co/01YjxTp4mm', 'expanded_url': 'https://twitter.com/i/web/status/1518635429070786560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",study shows different picture psychological factors aggressive tendencies stronger predictors,0.213,0.131,0.25,Positive,1
116,116,2022-04-25 16:57:29+00:00,1518635318534103041,,,brian molko is a cyberbully: exposed thread (1/1845) ,symfloraphilia,Thom Björke 🦇💞,Sun Jun 10 16:30:56 +0000 2018,"[{'url': 'https://t.co/voJDyVAcEb', 'expanded_url': 'https://twitter.com/nancyboyoff/status/1518632558661095425', 'display_url': 'twitter.com/nancyboyoff/st…', 'indices': [53, 76]}]",brian molko cyberbully exposed thread,0.0,0.245,-0.0772,Negative,0
